,safegraph_place_id,location_name,street_address,city,region,postal_code,iso_country_code,safegraph_brand_ids,brands,date_range_start,date_range_end,visits_by_each_hour,poi_cbg,visitor_home_cbgs,visitor_daytime_cbgs,visitor_country_of_origin,distance_from_home,median_dwell,bucketed_dwell_times,related_same_day_brand,related_same_week_brand,first_two_digits,string_cbg
154,sg:3abfd18c72074c0d94fd66266ae9a919,La Pensione Hotel,606 W Date St,San Diego,CA,92101,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,1,0,0,2,0,1,3,2,1,3,0,1,0,0,0,1,0,0,2,4,3,3,2,2,1,2,5,1,2,5,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,0,2,0,1,0,2,1,0]",60730058001,"{""060730033042"":6,""060591103011"":4,""060730032091"":4,""060730170423"":4,""530530712103"":4,""060372679021"":4,""060730118021"":4,""060590760003"":4,""060730170374"":4,""060650452261"":4,""060730099021"":4,""060650317042"":4,""060730083541"":4,""060730009002"":4,""060650505003"":4,""060374814011"":4}","{""060371897013"":4,""060730170292"":4,""060730166052"":4,""061110067002"":4,""060590760003"":4,""060730100142"":4,""060730046001"":4,""060730083541"":4,""060650505003"":4,""060730016001"":4,""060730134141"":4,""060730091071"":4}","{""US"":69}",92153,53.5,"{""<5"":0,""5-20"":21,""21-60"":31,""61-240"":30,"">240"":12}","{""Ralphs"":17,""Westfield"":15,""Haagen Dazs"":14,""IL Fornaio"":8}","{""Simon mall"":14,""Costco Wholesale Corp."":13,""Starbucks"":12,""In-N-Out Burger"":11,""7-Eleven"":10,""Westfield"":9,""Costco Gasoline"":9,""Jack in the Box"":8,""Brigatine Seafood and Oyster Bar"":7,""Stater Bros. Markets"":7,""Chevron"":7,""Grocery Outlet"":5,""Carl's Jr."":5,""The Home Depot"":5,""ARCO"":5}",60,60730058001
155,sg:412704fefa534409ab4a6d0ffe8312f0,Wild Island Collective,3504 Adams Ave,San Diego,CA,92116,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0]",60730018002,"{""060730034011"":4}","{""060730219001"":5}","{""US"":8}",10121,97.5,"{""<5"":0,""5-20"":3,""21-60"":5,""61-240"":5,"">240"":7}","{""Domino's Pizza"":33,""Kaiser Permanente"":20,""Five Below"":20}","{""Starbucks"":26,""Vons"":15,""CVS"":13,""The Melt"":8,""MedMen"":8,""DixieLine"":8,""American Tire Depot"":8,""Paris Baguette"":8,""Ferrellgas"":8,""REI"":8,""Rodeway Inn"":8,""Stater Bros. Markets"":8,""Westfield"":8,""Chevron Extra Mile"":8,""Church's Chicken"":8,""99 Cents Only Stores"":8,""Kaiser Permanente"":8,""Freddy's Frozen Custard"":7,""Toyota"":7,""Raising Cane's"":7}",60,60730018002
156,sg:54d920f2bcb54b15a5bad4b546bde95a,Waterbar,4325 Ocean Blvd,San Diego,CA,92109,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,2,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,5,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,2,5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,4,2,4,1,1,6,3,7,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,4,7,7,3,3,1,5,5,2,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,5,3,3,2,0,4,4,1,1,0,0,0]",60730079101,"{""060730150002"":5,""061090032004"":4,""060650505003"":4,""061130110022"":4,""060730079052"":4,""040210013042"":4,""060730079102"":4,""482014106001"":4,""060730136053"":4,""060990005052"":4,""061130112054"":4,""060730157012"":4,""060855029083"":4,""060730029041"":4,""060670040081"":4,""060650441031"":4,""410510104092"":4,""060133211031"":4,""040133194014"":4,""060730170501"":4,""060730133141"":4,""060730038001"":4,""060730016002"":4,""040190040431"":4,""040136140002"":4,""060610203001"":4}","{""040210013042"":5,""060855029081"":5,""530110406053"":4,""060730096034"":4,""060730133101"":4,""060372751022"":4,""060379200431"":4,""060670052051"":4,""060730049002"":4,""060730085111"":4,""060730038001"":4,""481210214061"":4,""260490106041"":4,""060730061002"":4,""060133211031"":4,""060730168101"":4,""060374013121"":4,""060730200162"":4,""040250006092"":4,""060730083331"":4,""060730087021"":4,""060310010012"":4,""060730029041"":4,""060070010006"":4,""270370608051"":4,""060670040081"":4}","{""US"":137}",130791,72.5,"{""<5"":3,""5-20"":16,""21-60"":48,""61-240"":91,"">240"":8}","{""ARCO"":12,""Brigatine Seafood and Oyster Bar"":8,""Topman"":8,""Best Western"":7,""Starbucks"":6}","{""Starbucks"":17,""Target"":10,""Ralphs"":9,""Westfield"":8,""ARCO"":7,""Jack in the Box"":7,""Vons"":7,""7-Eleven"":7}",60,60730079101
157,sg:5ca1c8ffcceb444fa6d2fa9dfe0f84af,Mission Dental Care,219 N Horne St,Oceanside,CA,92054,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730184003,{},{},,,9,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",{},{},60,60730184003
158,sg:5ce59233bb5743b9b2b6c2e3a1190e15,KB Motorsports,225 S Pacific St,San Marcos,CA,92078,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730200291,{},{},{},,39,"{""<5"":0,""5-20"":0,""21-60"":2,""61-240"":0,"">240"":0}",{},{},60,60730200291
159,sg:61842ac5d38844dbacfa6db2d3261cc6,Denny's,7676 Friars Rd,San Diego,CA,92108,US,SG_BRAND_811b11d8e7fade7d0af1ea6e8f2db4ba,Denny's,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,3,1,2,4,0,0,2,0,0,0,0,0,1,0,0,0]",60730087022,"{""060730086003"":6,""060190053021"":4,""060730002023"":4,""060730133141"":4,""060730087022"":4,""421212012003"":4,""060610228001"":4,""060730185143"":4,""060730151004"":4}","{""060730133082"":4,""060730087022"":4,""060730201034"":4}","{""US"":43}",22395,40,"{""<5"":1,""5-20"":16,""21-60"":20,""61-240"":14,"">240"":2}","{""United Pacific"":25,""BJ's Restaurants"":25,""Jack in the Box"":25,""Costco Wholesale Corp."":24,""Westfield"":17,""Sam's Club"":16,""Macy's"":9,""Super 8"":9,""99 Cents Only Stores"":8,""Carl's Jr."":8,""Simon mall"":7}","{""Costco Wholesale Corp."":23,""Westfield"":21,""Walmart"":20,""Costco Gasoline"":18,""Target"":17,""The Home Depot"":16,""Kaiser Permanente"":14,""Starbucks"":14,""McDonald's"":14,""Carl's Jr."":12,""ARCO"":12,""7-Eleven"":11,""El Pollo Loco"":10,""In-N-Out Burger"":10,""Jack in the Box"":10,""Chevron"":9,""Shell Oil"":9,""Vons"":8,""BJ's Restaurants"":8,""Super 8"":8}",60,60730087022
160,sg:741af9efe5b04c0b95966a01ed91b3f0,King and I of San Marcos,1020 W San Marcos Blvd Ste 164,San Marcos,CA,92078,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0]",60730200291,"{""060730200202"":4,""060730201033"":4,""060730195033"":4,""060730200192"":4}","{""060730200273"":4,""060730170304"":4,""060730203061"":4,""060730200221"":4,""060650432503"":4}","{""US"":27}",6127,29,"{""<5"":1,""5-20"":8,""21-60"":9,""61-240"":8,"">240"":0}","{""The Camp Transformation Center"":17}","{""McDonald's"":22,""Chevron"":18,""The Home Depot"":16,""Starbucks"":15,""Taco Bell"":13,""Chick-fil-A"":12,""Ralphs"":11,""In-N-Out Burger"":11,""ARCO"":11,""Costco Wholesale Corp."":9,""Target"":8,""Smart & Final"":8,""BJ's Restaurants"":8,""The Cheesecake Factory"":8,""Westfield"":8,""Sprouts Farmers Market"":8,""Best Western"":7,""Raising Cane's"":7,""Staples"":7,""Michaels Stores"":7}",60,60730200291
161,sg:8153037cfe3e4b17981debe342091892,Dark Horse Coffee Roasters,3260 Adams Ave,San Diego,CA,92116,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730018006,"{""060730092021"":4}","{""060730018001"":4}",{},1532,9,"{""<5"":2,""5-20"":9,""21-60"":0,""61-240"":0,"">240"":0}","{""Vons"":50,""Shell Oil"":23}","{""Vons"":71,""Shell Oil"":39,""Westfield"":28,""ARCO"":28,""Target"":25,""King's Fish House"":14,""Cowboy Chicken"":14,""Turner's Outdoorsman"":14,""Gelson's Markets"":14,""Wyndham Garden"":14,""Autograph Collection Hotels"":14,""Rubio's Restaurants"":14,""Caterpillar"":14,""Americas Best Value Inn"":14,""Rodeway Inn"":14,""Beltone"":14,""Ralphs"":14,""Comfort Inn"":14,""Motel 6"":14,""Super 8"":14}",60,60730018006
162,sg:8a5643144cec4372b634b821661f4ee3,Auto Glass International,501 Cochran Ave,San Diego,CA,92154,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]",60730100011,"{""060730100011"":4,""060730199021"":4}",{},"{""US"":4}",31059,6,"{""<5"":0,""5-20"":4,""21-60"":1,""61-240"":0,"">240"":0}","{""Costco Gasoline"":100,""KFC"":100,""Northgate GonzÃ¡lez Markets"":50}","{""Jack in the Box"":39,""KFC"":39,""Starbucks"":36,""Walmart"":26,""Luna Grill"":20,""Yum Yum Donuts"":20,""BevMo"":20,""Northgate GonzÃ¡lez Markets"":20,""Pieology Pizzeria"":20,""Chevron Extra Mile"":20,""99 Cents Only Stores"":20,""Courtyard by Marriott"":20,""Mattress Firm"":20,""Burlington"":20,""Carl's Jr."":20,""Costco Gasoline"":19,""CrossFit"":19,""Little Caesars"":19,""7-Eleven"":19,""Costco Wholesale Corp."":18}",60,60730100011
163,sg:a155ee164ec34aeba204fcb73d6c651d,Shelter Island Shoreline Park,Shelter Island Shoreline Park,San Diego,CA,92106,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[1,0,0,0,0,0,1,1,0,1,1,2,3,1,3,6,2,6,6,1,3,0,0,0,0,0,1,0,0,1,1,0,0,0,4,3,2,0,4,1,3,5,3,2,2,0,2,0,0,0,0,1,1,0,1,0,1,1,2,3,5,3,6,4,3,9,4,4,2,1,0,0,0,0,0,0,0,1,0,1,3,1,5,5,1,5,3,3,3,7,8,3,3,1,3,0,1,0,0,0,0,0,1,3,2,8,3,9,4,1,6,5,4,10,9,11,10,4,2,1,1,2,0,1,0,1,5,0,2,3,5,6,12,7,4,8,11,32,13,8,5,1,1,0,0,1,1,1,0,3,3,1,3,4,6,3,8,13,7,3,4,12,16,0,3,0,2,2]",60730071003,"{""060730134011"":8,""060650449262"":8,""060730085122"":8,""060730145002"":5,""060730146012"":5,""060730074002"":5,""060650419101"":5,""060730207082"":4,""060730091034"":4,""060730150002"":4,""060730169012"":4,""060730025023"":4,""060730036022"":4,""060730083584"":4,""040134225122"":4,""060650406151"":4,""060730090001"":4,""040131167042"":4,""060730032111"":4,""060730100142"":4,""060730083572"":4,""060730151002"":4,""060730072002"":4,""060376031012"":4,""060650432402"":4,""060730170224"":4,""480219504002"":4,""060290001015"":4,""060730213041"":4,""060650438231"":4,""060730133101"":4,""060730169021"":4,""060730170531"":4,""060650435122"":4,""060730072001"":4,""060730162011"":4,""060730148061"":4,""060650419113"":4,""060730190021"":4,""060730207053"":4,""060730003005"":4,""060730170301"":4,""060650430102"":4,""060730056002"":4,""060650503003"":4,""060710036063"":4,""060730214001"":4,""060730209042"":4,""060650438092"":4,""060730099021"":4,""060730166071"":4,""060730168071"":4,""530559601004"":4,""060730116022"":4,""060730111001"":4,""060730073021"":4,""060730197023"":4,""040134226461"":4,""060730170522"":4}","{""060730100034"":8,""060730099021"":7,""060730123031"":6,""060730085111"":6,""060730121011"":5,""060730146021"":5,""060730142003"":5,""060730166071"":4,""060650507003"":4,""060730133131"":4,""060650441041"":4,""060730092021"":4,""060730145001"":4,""060650406151"":4,""060730073023"":4,""060730207082"":4,""060730083052"":4,""060730168062"":4,""040210002131"":4,""060250118011"":4,""060710019031"":4,""060730214001"":4,""060730075015"":4,""060730083514"":4,""060730213042"":4,""060730170484"":4,""060710071091"":4,""060290001015"":4,""060730048002"":4,""060730072001"":4,""060730213031"":4,""060730148031"":4,""060650435122"":4,""060530110003"":4,""060730074004"":4,""060730019003"":4,""320030058442"":4,""060730214002"":4,""060730071003"":4,""060650432402"":4,""060730133101"":4,""260739405002"":4,""060730052001"":4,""320030036211"":4,""060590757011"":4,""060730052002"":4,""060730214003"":4,""060730140013"":4,""060730190021"":4,""060730164024"":4,""040134225122"":4,""060730170301"":4,""060730208062"":4,""060730134101"":4,""060650430102"":4,""060730186121"":4,""060730101062"":4,""060730017001"":4,""060730026012"":4,""481410103272"":4,""060730120032"":4,""060730038001"":4,""060650438092"":4,""060730201034"":4,""060730032111"":4}","{""US"":303}",25006,26,"{""<5"":14,""5-20"":193,""21-60"":134,""61-240"":102,"">240"":54}","{""Ralphs"":7}","{""Starbucks"":20,""ARCO"":11,""7-Eleven"":8,""The Home Depot"":8,""Chevron"":7,""Jack in the Box"":7,""Subway"":6,""Shell Oil"":6,""Costco Wholesale Corp."":6,""Ralphs"":6,""Target"":6,""Vons"":5}",60,60730071003
164,sg:a75310c31dd24dd7adc56f75055c8d90,El Compadre Taco Shop,595 N 2nd St,El Cajon,CA,92021,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,1,0,0,0,2,2,1,1,0,1,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,2,2,1,1,0,3,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,0,1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,3,0,1,0,0]",60730164024,"{""060730136051"":5,""060730089021"":4,""060730156012"":4,""060730212021"":4,""060730165032"":4,""060730191011"":4,""060730212041"":4,""060730163022"":4,""060730166091"":4,""060730212061"":4,""060730124022"":4,""060730157012"":4,""060730164025"":4,""060730027121"":4,""320030053132"":4,""060730165022"":4,""060730155011"":4,""060730098041"":4,""200910538032"":4,""060730211002"":4,""060730155021"":4,""060730156021"":4,""060730139081"":4,""060730157041"":4,""060730167022"":4,""060730156022"":4,""060730163021"":4}","{""060730168041"":7,""060730165022"":5,""060730155012"":4,""060730136043"":4,""060730157012"":4,""060730136044"":4,""060730156012"":4,""060730212053"":4,""060730168021"":4,""060730212021"":4,""060730166091"":4,""060730166081"":4,""060730157041"":4,""060730163021"":4,""060730212061"":4,""060730154052"":4,""060730168044"":4}","{""US"":76}",7147,10,"{""<5"":2,""5-20"":67,""21-60"":9,""61-240"":4,"">240"":4}","{""Jack in the Box"":12,""Simon mall"":11,""Chick-fil-A"":8,""San Diego Style Sombrero Mexican Food"":7,""Chase"":7,""Comfort Inn"":7,""Barnes and Noble"":7,""Firestone Complete Auto Care"":7,""Jersey Mike's"":7,""Chevron"":7,""Burger King"":6,""Sonic"":6,""Wendy's"":6,""Pacific Sales"":6,""Arby's"":6,""Dunkin'"":5}","{""Jack in the Box"":20,""7-Eleven"":19,""Starbucks"":18,""Walmart"":17,""McDonald's"":17,""ARCO"":16,""The Home Depot"":12,""Chevron"":11,""Carl's Jr."":8,""Baskin Robbins"":8,""Costco Wholesale Corp."":8,""Food 4 Less"":7,""Jamba"":7,""KFC"":7,""Target"":6,""Albertsons"":6,""76"":6,""Subway"":6,""Petco"":6,""GameStop"":5}",60,60730164024
165,sg:bac5906e094f49b69ac4ed81ba0cab7c,South Bay Rod & Gun Club,1020 Marron Valley Rd,Dulzura,CA,91917,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0]",60730213021,"{""060730083353"":4,""060730157032"":4}","{""060730140022"":4,""060730157032"":4}","{""US"":8}",28015,48,"{""<5"":0,""5-20"":3,""21-60"":2,""61-240"":2,"">240"":2}","{""Panda Express"":100}","{""The Home Depot"":35,""Walmart"":24,""Dairy Queen"":24,""Shell Oil"":21,""Nutrishop"":12,""Turner's Outdoorsman"":12,""SAS San Antonio Shoemakers"":12,""Porters"":12,""Big 5 Sporting Goods"":12,""Vons"":12,""El Pollo Loco"":12,""9Round"":12,""Albertsons"":12,""Sprouts Farmers Market"":12,""Toyota"":12,""NAPA Auto Parts"":12,""Staples"":12,""ARCO"":12,""Costco Gasoline"":12,""Panda Express"":12}",60,60730213021
166,sg:c1e0bdf524614accb22e8251b59ff14a,Gardens By the Sea Nursery,1500 N Coast Highway 101,Encinitas,CA,92024,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]",60730177012,"{""060730174011"":4}","{""060730177012"":4}",{},,119,"{""<5"":0,""5-20"":1,""21-60"":2,""61-240"":1,"">240"":2}",{},{},60,60730177012
167,sg:ced79b63674d447e809e3914f92861bc,Cessy's Taco Shop,3016 Carlsbad Blvd,Carlsbad,CA,92008,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,1,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,0,1,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,2,2,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,4,5,0,0,0,3,7,4,3,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,1,2,2,4,0,0,0,0]",60730180003,"{""060730200133"":7,""060730170291"":4,""060730178113"":4,""060730079082"":4,""040250017013"":4,""060730085034"":4,""060730203051"":4,""060730187001"":4,""060730181004"":4,""060730170302"":4,""060650432914"":4,""060650432783"":4,""350150001001"":4,""060730022022"":4,""060730186011"":4,""060730178091"":4,""060730198063"":4,""060730185151"":4,""060730170551"":4,""060730185161"":4,""060650302004"":4,""060374019024"":4,""060650427421"":4,""060730200141"":4,""060730083291"":4,""060590886013"":4,""060730200131"":4}","{""060730178012"":6,""060730200131"":5,""060730185161"":5,""060730185131"":4,""060730198063"":4,""060730178091"":4,""060730191013"":4,""060730175012"":4,""040250017013"":4,""060730170551"":4,""060730185132"":4,""060730188033"":4,""060730198064"":4,""060730185112"":4,""060730079082"":4,""040131166102"":4,""060730171102"":4,""040210002061"":4,""060730170302"":4,""060730178132"":4}","{""US"":93}",19127,41,"{""<5"":0,""5-20"":39,""21-60"":31,""61-240"":28,"">240"":12}","{""Rite Aid"":20,""McDonald's"":17,""Westin Hotels & Resorts"":10,""CrossFit"":10,""Audi"":9,""Vons"":9,""Target"":8,""Starbucks"":7,""The Broken Yolk Cafe"":7,""Residence Inn by Marriott"":7}","{""Starbucks"":18,""ARCO"":8,""Simon mall"":8,""Target"":8,""Vons"":7,""7-Eleven"":7,""In-N-Out Burger"":5,""Chick-fil-A"":5}",60,60730180003
168,sg:dba492c43f4d401e84be2f8fb6e207e1,Magic Market,4825 Cass St,San Diego,CA,92109,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]",60730080032,"{""060730096034"":4}",{},"{""US"":5}",13859,22.5,"{""<5"":0,""5-20"":6,""21-60"":1,""61-240"":2,"">240"":3}",{},"{""DixieLine"":25,""Merrill Lynch"":12,""Baker Distributing"":12,""Bruegger's"":12,""Crunch"":12,""Ralphs"":12,""Rite Aid"":12,""Little Caesars"":12,""The Home Depot"":10}",60,60730080032
